tender_id,tender_externalreference,tender_title,work_description,tender_category,tender_type,form_of_contract,product_category,is_multi_currency_allowed_for_boq,allow_two_stage_bidding,independent_external_monitor/remarks,published_date,pre_bid_meeting_date,bid_validity(days),should_allow_nda_tender,allow_preferential_bidder,payment_mode,bid_opening_date,organisation_chain,location,pincode,no_of_bids_received,tender_value_in_₹,bidder_name,awarded_value,status,contract_date_:,department,matched_categories,matched_keywords,intent_tag,is_coastal_district,is_drought_district
2021_OSAMB_67903_2,02/223/13.04.2021 OF 2020-21.,Construction of 500 MT Godown and CC Road at Raidhi PPC Under Lephripara Block underRMC Sargipali out of DMF 2020-21.,Construction of 500 MT Godown and CC Road at Raidhi PPC Under Lephripara Block underRMC Sargipali out of DMF 2020-21.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,20-Apr-2021 11:00 AM,NA ,90.0,No ,No,Online,05-May-2021 10:00 AM,Odisha State Agricultural Marketing Board||RMC Sargipali,Lephripara Block,770021.0,2.0,"78,61,289",RAJIB LOCHAN ACHARYA,"6,682,881.72",Accepted-AOC,22-Sep-2021,Odisha State Agricultural Marketing Board||RMC Sargipali,C2_Irrigation,rmc,Mitigation,False,False
2021_OSAMB_67903_5,02/223/13.04.2021 OF 2020-21.,Construction of 1000 MT Godown and FIC cum FRS at Bhasma Market Yard under RMC Sargipali out of DMF 2020-21.,Construction of 1000 MT Godown and FIC cum FRS at Bhasma Market Yard under RMC Sargipali out of DMF 2020-21.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,20-Apr-2021 11:00 AM,NA ,90.0,No ,No,Online,05-May-2021 10:00 AM,Odisha State Agricultural Marketing Board||RMC Sargipali,Bhasma,770019.0,2.0,"69,47,287",RAJIB LOCHAN ACHARYA,"5,905,888.27",Accepted-AOC,22-Sep-2021,Odisha State Agricultural Marketing Board||RMC Sargipali,C2_Irrigation,rmc,Mitigation,False,False
2021_OSAMB_69791_1,445/ RMCCHANDBALI/2021-22,"Construction of infrastructural developmental work(Small Godown, Office quarter, Small godown 1st floor and Stair way) at Main Market Yard, RMC, Chandbali","Construction of infrastructural developmental work(Small Godown, Office quarter, Small godown 1st floor and Stair way) at Main Market Yard, RMC, Chandbali",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,15-Jul-2021 04:00 PM,NA ,360.0,No ,No,Online,30-Jul-2021 11:00 AM,Odisha State Agricultural Marketing Board||RMC Chandbali,Chandbali,756133.0,2.0,,Abhimanyu Das,"7,034,651.7",Accepted-AOC,27-Sep-2021,Odisha State Agricultural Marketing Board||RMC Chandbali,C2_Irrigation,rmc,Mitigation,False,False
2021_OSAMB_69791_2,445/ RMCCHANDBALI/2021-22,"Construction of infrastructural developmental work(Small Godown Block- A and B, Guard wall, Sand Filling, Convertion of Cover pindi to small godown and Balance work of e-NAM mandi.) at Simulia Market Yard under RMC, Chandbali","Construction of infrastructural developmental work(Small Godown Block- A and B, Guard wall, Sand Filling, Convertion of Cover pindi to small godown and Balance work of e-NAM mandi.) at Simulia Market Yard under RMC, Chandbali",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,15-Jul-2021 04:00 PM,NA ,360.0,No ,No,Online,30-Jul-2021 11:00 AM,Odisha State Agricultural Marketing Board||RMC Chandbali,Chandbali,756133.0,2.0,,Abhimanyu Das,"9,435,560.5",Accepted-AOC,27-Sep-2021,Odisha State Agricultural Marketing Board||RMC Chandbali,C2_Irrigation,rmc,Mitigation,False,False
2020_OLIC_63120_2,12 / OLIC (CTC) / Dt. 08/10/2020,DRILLING AND INSTALLATION OF JAGATSINGHPUR BLOCK UNDEER JAGATSINGHPUR DISTRICT,DRILLING AND INSTALLATION OF JAGATSINGHPUR BLOCK UNDEER JAGATSINGHPUR DISTRICT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,12-Oct-2020 11:00 AM,NA ,60.0,No ,No,Online,27-Oct-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",JAGASINGHPUR BLOCK,754001.0,1.0,"7,37,000",HUIKA MANMATHA,"626,172.61",Accepted-AOC,15-Mar-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",C2_Irrigation,irrigation|lift irrigation,Mitigation,False,False
2021_CEBMB_68091_26,e-BNID-01/ 2021-22,Improvement to RFB of river Badanadi from RD 5400 M to 6000 M near village Dahimunduli.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"11,40,000",Dibakar Behera,"884,252",Accepted-AOC,16-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_29,e-BNID-01/ 2021-22,Improvement to RFB of river Badanadi from RD 11000 M to 11500 M near village Bangarada.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"10,69,000",Dibakar Behera,"908,349",Accepted-AOC,16-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_3,e-BNID-01/ 2021-22,Restoration to RFB of river Badanadi from RD 4700 M to 5200 M between village Sanadodanga to Kaliamba confluence.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"14,25,000",Koresu Rana,"1,210,572",Accepted-AOC,10-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_37,e-BNID-01/ 2021-22,Improvement to LFB of Loharakhandi near village Baladi from RD 3330 M to 3522.70 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,67,000",PRAMOD KUMAR PATNAIK,"633,205",Accepted-AOC,13-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_39,e-BNID-01/ 2021-22,Improvement to RFB of Badanadi from RD 16000 M to 17500 M between village Benapata to Nuapalli.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"21,41,000",Chinmaya Kumar Rana,"1,819,906",Accepted-AOC,10-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_55,e-BNID-01/ 2021-22,Improvement to RFB of river Badanadi between RD 7500 M to 8000 M near village Nuagada.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"10,45,000",Dibakar Behera,"888,270",Accepted-AOC,17-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_57,e-BNID-01/ 2021-22,Improvement to RFB of river Badanadi form RD 8800 M to 10400 M near village Khukundia.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"11,40,000",Kiranabala Nayak,"968,342",Accepted-AOC,10-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_64,e-BNID-01/ 2021-22,Improvement to 3 nos Aqueducts of Daha Right Distributary from RD 8300 M to 14200 m and renovation of 5 ns O/L and 6 nos falls from RD 2050 M to 4650 M of Khamareddy Minor of Daha Irrigation Project.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"9,32,000",Ramesh Chandra Bisoyi,"931,743",Accepted-AOC,02-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_66,e-BNID-01/ 2021-22,Improvement to Daha Left Distributary from RD 7000 M to 8300 m and from RD 450 M to 1650 m of Binjigiri Minor of Daha Irrigation Project.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"7,50,000",JAYARAM PRADHAN,"749,888",Accepted-AOC,02-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68114_1,e- BNID-02/2021-22 1.,Improvement to RFB of river Loharakhandi near village Bhaliakhai from RD 6210 M to 6375.00 M.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,JAYADEB PRADHAN,"570,651",Accepted-AOC,03-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68114_10,e- BNID-02/2021-22 1.,Improvement to LFB of Narigochhanalla near village Narigochha from RD 1835 M to 2150 M.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Gangadhara Panigrahi,"659,779",Accepted-AOC,04-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68114_11,e- BNID-02/2021-22 1.,Restoration to LFB and RFB of Baranganalla near village Buduli from RD 1100 M to 1363.60 M.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Pratima Manjari Gouda,"571,377",Accepted-AOC,04-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68114_12,e- BNID-02/2021-22 1.,Improvement to LFB of Rarikiarinalla near Ranikiari from RD 2200 M to 2500 M.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Pratima Manjari Gouda,"689,598",Accepted-AOC,06-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68114_13,e- BNID-02/2021-22 1.,Restoration to LFB and RFB of Baranganalla near village Biripadar from RD 1500 M to 1763.50 M,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,PRATAP CHANDRA MISHRA,"571,140",Accepted-AOC,06-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68114_14,e- BNID-02/2021-22 1.,Improvement to RFB of Kupatinalla near Chancharasahi from RD 770 M to 1100 M.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Laxmi Behera,"659,237",Accepted-AOC,06-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68114_15,e- BNID-02/2021-22 1.,Restoration to RFB of Badanadi near village Sahanapalli from RD 4510 M to 4675.20 M.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Dinabandhu Pradhan,"570,869",Accepted-AOC,06-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68114_16,e- BNID-02/2021-22 1.,Improvement to Kanteipalli feeding channel from RD 00 to 250 M of Daha Irrigation Project.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Purna Chandra Patro,"628,007",Accepted-AOC,17-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68114_2,e- BNID-02/2021-22 1.,Improvement to LFB of Kupatinalla near village Talajibika from RD 830 M to 1100 M.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Prafulla Kumar Pradhan,"649,288",Accepted-AOC,03-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68114_3,e- BNID-02/2021-22 1.,Improvement to LFB of Hatimundanalla near village Gamundi from RD 3010 M to 3273.50 M.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Purna Chandra Patro,"571,140",Accepted-AOC,04-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68114_4,e- BNID-02/2021-22 1.,Improvement to RFB of Dayapallinalla near village Barhamanpadar from RD 3650 M to 3980 M.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Pratima Manjari Gouda,"679,076",Accepted-AOC,04-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68114_5,e- BNID-02/2021-22 1.,Improvement to Lalsingi Sub-minor from RD 120 M 165.50 M.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,RINA SWAIN,"500,526",Accepted-AOC,04-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68114_6,e- BNID-02/2021-22 1.,Improvement to RFB of Nuapallinalla near Jhaliagochha from RD 4130 M to 4450 M.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Laxmi Behera,"693,845",Accepted-AOC,04-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68114_8,e- BNID-02/2021-22 1.,Improvement to RFB of Bhurudupallinalla near Bhurudupalli from RD 2910 M to 3210 M.,Improvement to river embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Pratima Manjari Gouda,"684,743",Accepted-AOC,04-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,Mitigation,False,False
2021_CEBMB_68232_10,e-BNID-03/ 2021-22,Construction of protection wall at feeder channel from RD 1080 M to 1200 m with repair of structures of Baghua Irrigation Project.,Construction of protection wall and fall,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,07-May-2021 10:00 AM,NA ,90.0,No ,No,Online,18-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Dibakar Behera,"601,962",Accepted-AOC,23-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2021_CEBMB_68232_14,e-BNID-03/ 2021-22,"Renovation of 41L, 45L Sub-minor with repair of structures and strengthening of Canal Banks of Baghua Irrigation Project.",Construction of canal,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,07-May-2021 10:00 AM,NA ,90.0,No ,No,Online,18-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Dibakar Behera,"602,059",Accepted-AOC,24-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,canal|irrigation,Mitigation,False,False
2021_CEBMB_68232_17,e-BNID-03/ 2021-22,Strengthening of Banks of Kendubadi minor with lining from RD 3200 M to 3400 M and repair structures of Baghua Irrigation Project.,Renovation of canal,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,07-May-2021 10:00 AM,NA ,90.0,No ,No,Online,18-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,,Jhunu Behera,"601,948",Accepted-AOC,24-Mar-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,canal|irrigation,Unknown,False,False
